prompt_id,method,delta,delta_min,delta_max,prompt,generated_text,tokens_counted,num_green_tokens,green_fraction,z_score,p_value,prediction,confidence,word_count,distinct_1,distinct_2,repetition_rate,avg_step_delta,observed_delta_min,observed_delta_max,weighted_z_score,winmax_weighted_z_score,weighted_p_value,weighted_prediction,weighted_confidence,avg_kl,avg_delta,avg_entropy,avg_p_green_mass,gate_pass_rate,avg_candidate_size,candidate_top_p,kl_epsilon,ppl_num_scored_tokens,ppl_nll_sum,ppl_avg_nll,ppl
222,No Watermark,,,,"The victim has been identified as Antonio Marquez-Melgar, 37, of Plainfield. PLAINFIELD – A fatal pedestrian hit-and-run in the city is under investigation. The Union County Prosecutor's Office and Plainfield Police"," Department are investigating the crash.
The crash occurred on Route 1 and Route 2 around 9:35 p.m. on Thursday, January 22, 2021.
The driver of a gray Honda Accord was killed and the passenger, a man, was seriously injured. The driver was not wearing a seat belt.
The crash remains under investigation.
Please enable Javascript to watch this video
Click here for updates",82,15,0.18292682926829268,-1.4026687687393442,0.919642182716222,Human/Unwatermarked,0.0,65,0.7692307692307693,0.953125,0.23076923076923073,,,,-0.557333684531041,0.9225914096317055,0.7113502673485567,False,0.0,,,0.21488582159064157,0.33781913124832763,0.7349397590361446,253.6144578313253,,,82,107.78173828,1.31441144,3.72255940
222,Fixed Delta 1.864,1.864,,,"The victim has been identified as Antonio Marquez-Melgar, 37, of Plainfield. PLAINFIELD – A fatal pedestrian hit-and-run in the city is under investigation. The Union County Prosecutor's Office and Plainfield Police"," Department are investigating the incident.

An animal control operator, Manuel Crespo, said an ""authorized passer-by"" and a woman were driving on Route 36 in Plainfield, Michigan, when the driver drove by and struck a woman, 28-year-old Arianna, of Plainfield. He said there was no call to police.

""What struck me was that the pedestrian did not stop the car,"" Crespo said. ""That woman, Arianna, was",99,55,0.5555555555555556,7.021132123546479,1.100388069780592e-12,Watermarked,0.9999999999988997,68,0.7352941176470589,0.9552238805970149,0.2647058823529411,1.864,1.864,1.864,,,,,,,,,,,,,,100,222.74154663,2.22741547,9.27586130
222,Current Adaptive Delta,adaptive,0.5,3.0,"The victim has been identified as Antonio Marquez-Melgar, 37, of Plainfield. PLAINFIELD – A fatal pedestrian hit-and-run in the city is under investigation. The Union County Prosecutor's Office and Plainfield Police"," Department are investigating the incident.

An animal control officer, Manuel Hernandez, said Marquez-Melgar drove west on Route 7 onto Interstate 90 and struck a woman, 60-year-old Sharon Van Dijk. The animal control officer told The Union County Journal that the man, who was wearing a helmet, was not wearing a seat belt and the car would not stop. The animal control officer told The Union County Journal the man then ran onto I-90 and struck Van Dijk.",99,61,0.6161616161616161,8.413753371192062,1.9854759384111046e-17,Watermarked,1.0,81,0.6296296296296297,0.8125,0.37037037037037035,1.8469463455677033,1.6180340051651,2.542591094970703,10.240406671940962,10.240406671940962,6.534294498533597e-25,True,1.0,,,0.2555753320922731,0.3579931470565498,0.8,387.12,,,100,193.59068298,1.93590683,6.93032583
223,No Watermark,,,,"Forget bingo and shuffleboard. Use of computers and cellphones is linked to higher levels of mental and physical well-being among those over age 80, according to new Stanford research. And these elders — dubbed “the oldest old,","” or “the young” — are more likely to have higher levels of cognitive functioning (not better, say, and less likely to be “more responsible” for their lives), according to the study published online in the journal The Lancet Psychiatry.

The study, published in the journal, looked at the data from the National Institute of Mental Health (NIMH) in Santa Monica, California, which offers a variety of cognitive and behavioral services, including tests of executive",99,25,0.25252525252525254,0.058025885318565944,0.4768640048788747,Human/Unwatermarked,0.0,73,0.7123287671232876,0.9166666666666666,0.28767123287671237,,,,-0.5486939560334739,1.1513658992670832,0.708392252679214,False,0.0,,,0.26773982958428744,0.3185927259642631,0.76,544.88,,,100,162.25492859,1.62254929,5.06598852
223,Fixed Delta 1.864,1.864,,,"Forget bingo and shuffleboard. Use of computers and cellphones is linked to higher levels of mental and physical well-being among those over age 80, according to new Stanford research. And these elders — dubbed “the oldest old,","” or “the young” — were more likely to suffer from mood swings, depression, anxiety, insomnia, depression and a lack of sleep, among others, said study leader Steve St. John, of the University of California-Sacramento’s School of Social Work.

“The study showed that older, healthier people, such as elderly people with mental and physical well-being, are more likely to suffer from mood swings, depression, anxiety, insomnia,",99,58,0.5858585858585859,7.717442747369271,5.934340569241363e-15,Watermarked,0.9999999999999941,67,0.7164179104477612,0.8636363636363636,0.28358208955223885,1.864,1.864,1.864,,,,,,,,,,,,,,100,158.52432251,1.58524323,4.88047829
223,Current Adaptive Delta,adaptive,0.5,3.0,"Forget bingo and shuffleboard. Use of computers and cellphones is linked to higher levels of mental and physical well-being among those over age 80, according to new Stanford research. And these elders — dubbed “the oldest old,","” or “the youngest” — were more likely to suffer from mood swings, depression, anxiety, insomnia, depression and a lack of sleep, among other symptoms, researchers reported in the Sept. 11, 2001, issue of the journal The Lancet Psychiatry.

The study, carried out at Stanford Health’s Health Sciences Center in Stanford, includes patients who had been hospitalized and in stable condition since the beginning of the pandemic. Patients who had not been hospitalized for at least",99,52,0.5252525252525253,6.324821499723688,1.2676273926722297e-10,Watermarked,0.9999999998732373,75,0.7333333333333333,0.9459459459459459,0.2666666666666667,1.8280670046806335,1.6180340051651,2.468032121658325,7.927950546567009,8.089548350108203,1.1139599555492447e-15,True,0.9999999999999989,,,0.24637073233155818,0.37058824779465793,0.77,397.27,,,100,157.52360535,1.57523605,4.83188207
224,No Watermark,,,,"Apple's new Music Memos app captures musical inspiration, while GarageBand adds a new AI drummer and loop arranger. When a bolt of musical inspiration hits, many musicians will reach for their smart phones, pop open the built-in voice-","over interface and search for lyrics or melodies.

Apple Music Memos is a music-inspired app that creates digital music songs and loops from the Apple Music Store. This will allow musicians to create new songs and loops for their songs.

Apple Music Memos features a new Assistant that works with GarageBand, and a new Artificial Intelligence (AI) drum and looper that makes it easier for musicians to collect, play, play, and record songs. All of this is possible through Apple",99,34,0.3434343434343434,2.1469577567869402,0.01589832240819098,Human/Unwatermarked,0.0,81,0.6296296296296297,0.9125,0.37037037037037035,,,,1.3580264972814704,2.3275165151637682,0.08722763821636864,False,0.0,,,0.32000576564718997,0.2962019002251327,0.88,712.35,,,100,202.94406128,2.02944061,7.60982833
224,Fixed Delta 1.864,1.864,,,"Apple's new Music Memos app captures musical inspiration, while GarageBand adds a new AI drummer and loop arranger. When a bolt of musical inspiration hits, many musicians will reach for their smart phones, pop open the built-in voice-","over record player, or set up an ""art on-screen"" to create music videos and soundtracks, but those musicians are not ready to listen to it.

Music Memos gives users an in-depth view on what is happening in the music industry today. The app includes music videos and drumming tracks and a ""art wall"" that allows users to hear what is going on and where they stand. The app also offers a music shopping app that lets users shop for music items and",99,67,0.6767676767676768,9.806374618837644,5.2848962805356706e-23,Watermarked,1.0,84,0.6666666666666666,0.9518072289156626,0.33333333333333337,1.864,1.864,1.864,,,,,,,,,,,,,,100,235.36325073,2.35363251,10.52372790
224,Current Adaptive Delta,adaptive,0.5,3.0,"Apple's new Music Memos app captures musical inspiration, while GarageBand adds a new AI drummer and loop arranger. When a bolt of musical inspiration hits, many musicians will reach for their smart phones, pop open the built-in voice-","over record player, or set up an ""art on-screen"" to create music videos and soundtracks, but those musicians are not ready to listen to it. The app lets musicians hear the sound of the music in an on-screen context, which then allows them to create music videos and soundtracks that they'll be able to share with friends and family. The music videos are then stored and uploaded to iTunes, where they'll play automatically on your phone for enjoyment. The app is also being",99,65,0.6565656565656566,9.342167536289118,4.719090681074502e-21,Watermarked,1.0,85,0.6705882352941176,0.8928571428571429,0.3294117647058824,1.9123120963573457,1.6180340051651,2.441734552383423,9.410324262568244,9.410324262568244,2.473043229658646e-21,True,1.0,,,0.3121354728531263,0.28323770167306067,0.94,511.68,,,100,226.64590454,2.26645905,9.64518711
225,No Watermark,,,,"Capital abundance, low interest rates, and high volatility are creating new challenges and opportunities in equity markets. To succeed in this crowded and complex global landscape, you must take your investment expertise to a new level. Private Equity and Venture Capital, an Executive Education"," program of the University of Texas at Austin, is a leader in education for students and faculty, focusing on the rich history of the U.S. equity market.

Co-chaired by U.S. Senator Ron Wyden, the program is sponsored by the School of Management, University of Texas’s School of Business, and the University of Texas at Austin. The objective of this program is to teach students the strategies and strategies that help companies grow and prosper. The program�",99,21,0.21212121212121213,-0.8703882797784892,0.807955875263074,Human/Unwatermarked,0.0,80,0.55,0.8481012658227848,0.44999999999999996,,,,-0.13561594261876375,1.4137889859224533,0.5539375492457664,False,0.0,,,0.27441354588726813,0.34458478912711143,0.78,567.69,,,100,176.10562134,1.76105621,5.81857981
225,Fixed Delta 1.864,1.864,,,"Capital abundance, low interest rates, and high volatility are creating new challenges and opportunities in equity markets. To succeed in this crowded and complex global landscape, you must take your investment expertise to a new level. Private Equity and Venture Capital, an Executive Education"," program of the University of Maryland (UMD), is proud to present the latest research from the University of Maryland (UMD) and the opposite office to its audience. This research provides students with practical insights into investing in an environment where they can focus on finding and acquiring a better retirement income, among others.”

Equity markets are increasingly dependent upon capital, often relying on private equity and venture capital, which have been increasingly replaced by a more traditional pool of corporate funds. The value",99,62,0.6262626262626263,8.645856912466327,2.6701500224408945e-18,Watermarked,1.0,83,0.7710843373493976,0.9512195121951219,0.22891566265060237,1.864,1.864,1.864,,,,,,,,,,,,,,100,253.47512817,2.53475128,12.61329330
225,Current Adaptive Delta,adaptive,0.5,3.0,"Capital abundance, low interest rates, and high volatility are creating new challenges and opportunities in equity markets. To succeed in this crowded and complex global landscape, you must take your investment expertise to a new level. Private Equity and Venture Capital, an Executive Education"," program of the University of Maryland (UMD), is proud to present the latest research from the University of Maryland (UMD) and the opposite office to its audience. This research provides students with practical insights into investing in an environment where they can focus on finding and acquiring a better retirement income, among others.”

Equity markets are increasingly dependent upon capital, often taking as much as $30 billion from the economy annually. The rising cost of living has amplified the economic burden of this",99,66,0.6666666666666666,9.574271077563381,5.1289159954110675e-22,Watermarked,1.0,83,0.7710843373493976,0.9390243902439024,0.22891566265060237,1.9474135744571686,1.6180340051651,2.413912057876587,10.79707675752729,10.79707675752729,1.7766843109718523e-27,True,1.0,,,0.32195056978637726,0.29412054375745356,0.88,653.8,,,100,252.94395447,2.52943954,12.54647243
